DATE,AVG,STD
2006-01-01,1035.5,454.00260033518657
2006-01-02,1030.420634919593,450.50912109537774
2006-01-03,1025.6230157320845,460.4636719157161
2006-01-04,1049.7591915606758,450.98407981740036
2006-01-05,1034.2222222222222,468.2956753015907
2006-01-06,1043.9601422803662,475.1699579731927
2006-01-07,1051.373475207981,480.917393326638
2006-01-08,1051.0405846068213,492.4349234644682
2006-01-09,1045.57119992799,500.90174453868764
2006-01-10,1050.0378749038564,506.7036524473013
2006-01-11,1052.1893911982156,497.7765337341896
2006-01-12,1056.2603768474737,491.2906536481948
2006-01-13,1050.120545329815,473.8660819351511
2006-01-14,1055.8504057219825,477.6023275250954
2006-01-15,1051.155690215892,478.45187252113584
2006-01-16,1040.8177228340517,476.6805508252578
2006-01-17,1040.9271519284505,480.5065188930701
2006-01-18,1037.5593500013679,486.8558433217473
2006-01-19,1030.3564288656717,494.54966047619996
2006-01-20,1030.3230696240742,496.7240634903363
2006-01-21,1028.4231882287813,495.3724205697074
2006-01-22,1029.6804371352741,486.7079853069378
2006-01-23,1033.4738399166918,475.56385494051557
2006-01-24,1024.8414691476771,473.0700982485933
2006-01-25,1006.7629998894837,486.92545773095344
2006-01-26,1004.5173753472837,487.05773748567276
2006-01-27,1003.4768442585935,489.1020829418256
2006-01-28,999.3116018567302,492.4225291329918
2006-01-29,989.1318948085975,492.2478245863071
2006-01-30,982.8355375280207,492.7894511605637
2006-01-31,975.8909572173787,495.11733989934294
2006-02-01,983.4932184366304,493.52554035533547
2006-02-02,987.6048494041037,490.5020875018602
2006-02-03,996.2940764725736,492.58450907097733
2006-02-04,1000.032347606514,494.84003833348436
2006-02-05,998.6088827342376,496.0317578827744
2006-02-06,993.4893718338553,495.017393682263
2006-02-07,982.699872334284,493.5307519070506
2006-02-08,985.1270570722722,492.4283563861435
2006-02-09,982.767915128183,479.13917346755943
2006-02-10,977.7488395612717,463.1848632006092
2006-02-11,964.5328800935448,464.9300127831736
2006-02-12,888.6650263878107,496.6515165360985
2006-02-13,931.4548234130775,467.63025915759073
2006-02-14,924.2566655616979,462.8736883189665
2006-02-15,918.5796460177093,462.34606870055416
2006-02-16,914.3904423439997,456.34441916435316
2006-02-17,914.9876985610515,445.2328215882613
2006-02-18,912.9067732458001,427.6003916130757
2006-02-19,902.5013784245252,427.9965791795083
2006-02-20,892.7004913549313,429.84936146420466
2006-02-21,883.4601018350693,432.25502298239337
2006-02-22,885.5599803513051,431.0672394844323
2006-02-23,860.5596355781686,422.6886974436008
2006-02-24,867.3920886074116,421.7578627409722
2006-02-25,863.0233680039327,415.8531701773741
2006-02-26,858.3080084651482,412.08656822195786
2006-02-27,850.0334405148549,410.9049925515136
2006-02-28,843.8712280209038,411.6221220620405
2006-03-01,843.6898935313898,409.4848506683838
2006-03-02,834.4672813715359,402.3250679523428
2006-03-03,830.1741703062102,404.1014981403542
2006-03-04,833.4492808537075,401.78208548511105
2006-03-05,812.2422144502249,386.6852489858788
2006-03-06,814.5992719843225,392.4092175755111
2006-03-07,812.0156341770378,387.70708600020276
2006-03-08,809.9155005680205,381.3823156763174
2006-03-09,820.3535255002005,387.15960336189704
2006-03-10,814.1362379083203,375.22646616053873
2006-03-11,807.9801709244059,372.39012421055736
2006-03-12,809.2896629595022,379.96062720936294
2006-03-13,808.3798751827828,384.7205388049005
2006-03-14,810.8854311905803,383.0760919949847
2006-03-15,811.0725456338677,376.3144619136748
2006-03-16,816.8083260189059,376.71354221606833
2006-03-17,815.158716511282,379.43828078804376
2006-03-18,804.4195372077702,374.8483428692986
2006-03-19,805.0213477242968,378.68707352477924
2006-03-20,805.5715482058117,381.3969143323292
2006-03-21,802.8968754443005,377.3341400498304
2006-03-22,804.3965503559416,373.2914975588405
2006-03-23,801.5210789295536,370.26010675504693
2006-03-24,798.0852613673567,367.9726931681169
2006-03-25,796.0850796819731,366.8788381245497
2006-03-26,792.5685530540082,364.398131089625
2006-03-27,791.362872958834,364.73827688792284
2006-03-28,789.7662485049946,372.77294552506027
2006-03-29,794.5725011346254,375.86422537497623
2006-03-30,794.3645231807467,370.82644451945424
2006-03-31,784.9166333010635,362.9209451535186
2006-04-01,786.5300658241974,358.79656601135383
2006-04-02,780.551407085442,355.4744155310531
2006-04-03,782.0668473300336,355.2416189287557
2006-04-04,784.0988056452347,356.7722232038806
2006-04-05,784.2823707049666,357.17202096843033
2006-04-06,782.0098689518435,356.01734377228394
