DATE,AVG,STD
2016-01-01,2280.0,415.6253654969153
2016-01-02,2277.499999997531,418.8550863187487
2016-01-03,2275.4629629604938,421.33012684898915
2016-01-04,2273.8888888888887,422.8624531936924
2016-01-05,2272.777777777778,423.396393670092
2016-01-06,2272.777777777778,423.396393670092
2016-01-07,2272.777777777778,423.396393670092
2016-01-08,2272.777777777778,423.396393670092
2016-01-09,2272.777777777778,423.396393670092
2016-01-10,2272.777777777778,423.396393670092
2016-01-11,2267.222222222222,427.5746270867754
2016-01-12,2267.222222222222,427.5746270867754
2016-01-13,2271.1111111111113,425.98759617947263
2016-01-14,2260.0,425.0882261366457
2016-01-15,2260.0,425.0882261366457
2016-01-16,2260.222222123457,425.0212485903827
2016-01-17,2260.6250001543212,424.90486063136035
2016-01-18,2260.8333333333335,424.84719475228843
2016-01-19,2260.5555555555557,424.92446678102186
2016-01-20,2261.1111111111113,424.7729967470062
2016-01-21,2261.1111111111113,424.7729967470062
2016-01-22,2261.1111111111113,424.7729967470062
2016-01-23,2261.333333234568,424.7158527495262
2016-01-24,2261.7361112654326,424.61729883570325
2016-01-25,2261.9444444444443,424.56886265457865
2016-01-26,2261.527777777778,424.66746703948064
2016-01-27,2261.1111111111113,424.7729967470062
2016-01-28,2261.1111111111113,424.7729967470062
2016-01-29,2261.1111111111113,424.7729967470062
2016-01-30,2260.8194443142365,424.8509853949133
2016-01-31,2260.277777777778,425.0048111565007
2016-02-01,2259.736111241319,425.17031282883016
2016-02-02,2259.4444444444443,425.2642606168836
2016-02-03,2265.0,425.10456230072253
2016-02-04,2265.5555555555557,424.92119821369
2016-02-05,2265.5555555555557,424.92119821369
2016-02-06,2265.7098764060347,424.87244138428196
2016-02-07,2265.956790260632,424.7964010235421
2016-02-08,2266.1111111111113,424.75010808825897
2016-02-09,2266.1111111111113,424.75010808825897
2016-02-10,2266.1111111111113,424.75010808825897
2016-02-11,2266.1111111111113,424.75010808825897
2016-02-12,2266.1111111111113,424.75010808825897
2016-02-13,2266.2654319615904,424.70476336729223
2016-02-14,2266.5123458161875,424.6341847166172
2016-02-15,2266.6666666666665,424.5913067618999
2016-02-16,2266.6666666666665,424.5913067618999
2016-02-17,2267.222222222222,424.44480802776746
2016-02-18,2267.222222222222,424.44480802776746
2016-02-19,2267.222222222222,424.44480802776746
