DATE,AVG,STD
2006-01-01,547.9411764705883,291.01272876714216
2006-01-02,540.8627450939952,292.27910063001406
2006-01-03,540.5070806076299,293.9504273578683
2006-01-04,529.5882352930147,300.395437191593
2006-01-05,520.2352941176471,298.9722649760568
2006-01-06,518.1764705882352,299.7993908274072
2006-01-07,518.4052286129265,297.3768322863321
2006-01-08,502.8888890341323,305.4876120696613
2006-01-09,511.81045751503274,295.90466080455104
2006-01-10,511.11764705882354,296.5973468511975
2006-01-11,509.2647058823529,297.69675241994844
2006-01-12,511.8235294117647,297.3445684513898
2006-01-13,507.11764705882354,299.3473061321603
2006-01-14,499.70588235294116,301.55221276624957
2006-01-15,505.42857142602793,298.87744761383374
2006-01-16,497.8235294117647,303.2372853246656
2006-01-17,495.02941176470586,305.1137912411308
2006-01-18,496.3529411764706,305.1092265704338
2006-01-19,494.29411764705884,305.89843849107876
2006-01-20,498.3507624626805,303.66076407906377
2006-01-21,491.0648147321072,307.42049872111795
2006-01-22,496.34640547857657,303.40731418384115
2006-01-23,487.98529411689697,307.18506673512485
2006-01-24,493.48941171275294,304.98160702057334
2006-01-25,495.81384079449623,304.00012888345134
2006-01-26,496.2134454311644,304.0558930265651
2006-01-27,497.4524065888576,303.78673543477964
2006-01-28,496.7647058823529,304.11850039702784
2006-01-29,488.72549019460786,307.4428207707703
2006-01-30,487.28718933656455,307.81952079213573
2006-01-31,486.27139276363863,308.1113932090241
2006-02-01,488.12727278280994,306.4554408802229
2006-02-02,483.1346406888019,309.44413558146164
2006-02-03,485.0,307.9533960157723
2006-02-04,492.6470588235294,304.29338419988704
2006-02-05,492.3529411764706,304.33204412218043
2006-02-06,497.20588235294116,301.37659940891274
2006-02-07,494.4117647058824,302.95545368983744
2006-02-08,496.1764705882353,301.8693202450198
2006-02-09,491.7320261424837,304.2411946398336
2006-02-10,492.6470588235294,304.03713805204603
2006-02-11,496.5882352941176,303.6896749728596
2006-02-12,498.7647058823529,302.79531611338973
2006-02-13,509.44117647058823,302.0425506814318
2006-02-14,506.596171701273,303.2067155259283
2006-02-15,510.30005958095524,300.5830879572497
2006-02-16,508.11764705882354,304.8079206846678
2006-02-17,511.11764705882354,302.4838123725051
2006-02-18,515.5294117647059,302.0046975963159
2006-02-19,528.1176470588235,294.93705856014554
2006-02-20,521.3921568612745,299.36473557576676
2006-02-21,523.4117647058823,299.0304054623935
2006-02-22,536.4117647058823,293.8098742631583
2006-02-23,529.1176470588235,297.72290361280596
2006-02-24,529.5751633973857,297.4817161420801
2006-02-25,531.0,295.99503175480737
2006-02-26,533.5882352941177,295.6391001012053
2006-02-27,535.5882352941177,294.58785942468035
2006-02-28,539.6764705882352,292.57512565535905
2006-03-01,539.3580684248169,291.9407684331138
2006-03-02,544.0776746798936,291.4499727640564
2006-03-03,550.7647861125653,289.3367976763135
2006-03-04,552.1150426970353,287.8477966049263
2006-03-05,553.7170685899187,286.6030546944888
2006-03-06,540.2988732843219,291.91574654861705
2006-03-07,549.5069571805989,289.3584396394007
2006-03-08,551.6733529215456,288.97140201202546
2006-03-09,551.4289998756129,289.0678310389801
2006-03-10,551.1602232913923,289.64002990483993
2006-03-11,551.3668915385667,289.391746032643
2006-03-12,556.4312258683198,288.9757740288296
2006-03-13,560.454401719674,289.3065792801488
2006-03-14,559.4706010100216,289.0780752833101
2006-03-15,559.1619556315964,287.24768299716055
2006-03-16,559.404044838725,285.99544619202516
2006-03-17,558.4497928685652,285.5522353343674
2006-03-18,557.3390888884875,284.8936118811259
2006-03-19,553.9635733528652,285.00851902814236
2006-03-20,559.394292254248,283.96585209510295
2006-03-21,557.436391295343,285.5851758638162
2006-03-22,556.2466009378079,286.465925036185
2006-03-23,564.5306711822118,282.39603637423875
2006-03-24,559.8693518514323,283.9426234765397
2006-03-25,569.8307883152386,282.03992834658027
2006-03-26,559.479623105665,284.2196448288983
2006-03-27,567.8440855851989,282.1258967631869
2006-03-28,569.7251632365885,288.0802544156304
2006-03-29,573.5905109210634,292.06035015450897
2006-03-30,567.9425731440955,291.54793418340176
2006-03-31,574.0434693943823,287.7098201991159
2006-04-01,569.2780519701041,287.02925564403154
2006-04-02,566.7950701104022,289.80670027950754
2006-04-03,570.8040964556947,290.6964148506043
2006-04-04,575.8523841318105,287.61660726561547
2006-04-05,590.7551593395931,285.95021946818497
2006-04-06,586.048740837415,289.0710220299112
2006-04-07,572.1844570637087,289.4631268226602
2006-04-08,577.5741795196625,289.4199835273475
2006-04-09,576.0261177786607,295.12402425590255
2006-04-10,588.2587528131887,291.6093237496516
2006-04-11,597.1599261183046,287.88921946419373
2006-04-12,596.3125702498479,288.0049467611355
2006-04-13,599.3671732793275,290.69620789164225
2006-04-14,593.0453724146682,291.42455325593465
2006-04-15,593.2342787755001,292.89332673873093
2006-04-16,588.3139592123216,295.62330830070965
2006-04-17,594.8977105321477,292.968820453284
2006-04-18,595.4693905067625,293.00798015165674
2006-04-19,595.0110928845529,293.2455485390941
2006-04-20,593.626928641826,292.12540208134766
2006-04-21,592.0068782626577,294.3063160725492
2006-04-22,594.9008074430842,291.8865313694595
2006-04-23,601.9997588400855,297.946236773288
2006-04-24,621.6930314064666,283.6414360367273
2006-04-25,621.2336681835977,283.67082634262874
2006-04-26,633.59893048468,286.1546951139522
2006-04-27,627.2666260114956,285.07279976816426
2006-04-28,630.0210243662976,284.0913003802823
2006-04-29,641.0090497779723,286.9393040430932
2006-04-30,655.9658617081627,297.64053882411844
2006-05-01,656.3319075769462,290.8928997335926
2006-05-02,632.8777583062304,286.87270588654
2006-05-03,637.3927670044607,287.3314918901413
2006-05-04,645.0665147431121,285.9189656814532
2006-05-05,647.3064136417614,289.44679630512843
2006-05-06,653.8901067851643,288.2600520063248
2006-05-07,668.3643004411242,286.9896748217823
2006-05-08,650.2451987013844,287.44981528660804
2006-05-09,657.650313753843,290.316032949191
2006-05-10,665.9346300881169,292.14871154914715
2006-05-11,667.2156594297452,287.4158862231458
2006-05-12,671.0030703037589,304.4590598780972
2006-05-13,682.7084919635685,308.20026071752375
2006-05-14,688.9788477095552,306.87982261547575
2006-05-15,687.8434137258007,312.1745434518256
2006-05-16,697.6255837859344,310.8079681260674
2006-05-17,701.3252221810388,314.68436579290915
2006-05-18,701.6676833421634,310.3650207718135
2006-05-19,708.00577261725,307.51920234910517
2006-05-20,693.8099423509994,308.1421838785558
2006-05-21,697.844762473071,307.5022321430804
2006-05-22,697.4630381451061,308.5261191746049
2006-05-23,708.7952215251727,303.6155203854831
2006-05-24,717.6258823570947,306.3996688468258
2006-05-25,711.7878256152159,303.8562337999145
2006-05-26,710.0620915066237,302.5440543483023
2006-05-27,715.9779554699835,303.2384789260889
2006-05-28,718.1235164110242,306.38096694476883
2006-05-29,718.1456967025013,306.36512327088394
2006-05-30,726.9307694626117,318.17939981440105
2006-05-31,731.3487809849308,329.1585181411304
2006-06-01,740.1845696461814,328.8600391202656
2006-06-02,745.4705882352941,331.23389952384343
2006-06-03,740.7647058823529,327.53347909915385
2006-06-04,744.2941176470588,330.61667242146905
2006-06-05,741.9411764705883,328.22830479592125
2006-06-06,746.6470588235294,329.4369423151231
2006-06-07,750.1764705882352,330.25644853554024
